Date,State Name,county Name,State Code,County Code,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
2019-12-16,California,Los Angeles,6,37,48,Good,NO2,06-037-4008,14
2019-12-17,California,Los Angeles,6,37,54,Moderate,NO2,06-037-4008,17
2019-12-18,California,Los Angeles,6,37,62,Moderate,NO2,06-037-4008,14
2019-12-19,California,Los Angeles,6,37,76,Moderate,PM2.5,06-037-4008,14
2019-12-20,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4008,16
2019-12-21,California,Los Angeles,6,37,73,Moderate,PM2.5,06-037-1302,14
2019-12-22,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,14
2019-12-23,California,Los Angeles,6,37,36,Good,NO2,06-037-4008,17
2019-12-24,California,Los Angeles,6,37,55,Moderate,PM2.5,06-037-1201,14
2019-12-25,California,Los Angeles,6,37,61,Moderate,PM2.5,06-037-1201,14
2019-12-26,California,Los Angeles,6,37,43,Good,NO2,06-037-4008,16
2019-12-27,California,Los Angeles,6,37,69,Moderate,PM2.5,06-037-4008,14
2019-12-28,California,Los Angeles,6,37,65,Moderate,PM2.5,06-037-4008,14
2019-12-29,California,Los Angeles,6,37,82,Moderate,PM2.5,06-037-1201,16
2019-12-30,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,14
2019-12-31,California,Los Angeles,6,37,78,Moderate,PM2.5,06-037-4008,14
2020-01-01,California,Los Angeles,6,37,102,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,17
2020-01-02,California,Los Angeles,6,37,72,Moderate,PM2.5,06-037-1302,16
2020-01-03,California,Los Angeles,6,37,87,Moderate,PM2.5,06-037-4008,15
2020-01-04,California,Los Angeles,6,37,104,Unhealthy for Sensitive Groups,PM2.5,06-037-1302,17
2020-01-05,California,Los Angeles,6,37,103,Unhealthy for Sensitive Groups,PM2.5,06-037-1302,15
2020-01-06,California,Los Angeles,6,37,72,Moderate,PM2.5,06-037-4008,15
2020-01-07,California,Los Angeles,6,37,49,Good,NO2,06-037-4008,16
2020-01-08,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,16
2020-01-09,California,Los Angeles,6,37,49,Good,NO2,06-037-4008,16
2020-01-10,California,Los Angeles,6,37,66,Moderate,PM2.5,06-037-1302,19
2020-01-11,California,Los Angeles,6,37,80,Moderate,PM2.5,06-037-1302,16
2020-01-12,California,Los Angeles,6,37,76,Moderate,PM2.5,06-037-1302,16
2020-01-13,California,Los Angeles,6,37,80,Moderate,PM2.5,06-037-4008,18
2020-01-14,California,Los Angeles,6,37,85,Moderate,PM2.5,06-037-4008,16
2020-01-15,California,Los Angeles,6,37,124,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,16
2020-01-16,California,Los Angeles,6,37,91,Moderate,PM2.5,06-037-1602,19
2020-01-17,California,Los Angeles,6,37,40,Good,NO2,06-037-4010,16
2020-01-18,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4004,16
2020-01-19,California,Los Angeles,6,37,58,Moderate,PM2.5,06-037-4004,18
2020-01-20,California,Los Angeles,6,37,69,Moderate,PM2.5,06-037-1302,16
2020-01-21,California,Los Angeles,6,37,48,Good,PM2.5,06-037-0016,16
2020-01-22,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,19
2020-01-23,California,Los Angeles,6,37,58,Moderate,PM2.5,06-037-4010,16
2020-01-24,California,Los Angeles,6,37,68,Moderate,PM2.5,06-037-1302,16
2020-01-25,California,Los Angeles,6,37,99,Moderate,PM2.5,06-037-1103,18
2020-01-26,California,Los Angeles,6,37,130,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,16
2020-01-27,California,Los Angeles,6,37,77,Moderate,PM2.5,06-037-4008,16
2020-01-28,California,Los Angeles,6,37,58,Moderate,NO2,06-037-4008,19
2020-01-29,California,Los Angeles,6,37,54,Moderate,NO2,06-037-4008,16
2020-01-30,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,16
2020-01-31,California,Los Angeles,6,37,67,Moderate,PM2.5,06-037-4008,18
2020-02-01,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,16
2020-02-02,California,Los Angeles,6,37,69,Moderate,PM2.5,06-037-4008,16
2020-02-03,California,Los Angeles,6,37,54,Moderate,PM10,06-037-4006,19
2020-02-04,California,Los Angeles,6,37,49,Good,NO2,06-037-4008,16
2020-02-05,California,Los Angeles,6,37,51,Moderate,PM2.5,06-037-4008,16
2020-02-06,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4008,18
2020-02-07,California,Los Angeles,6,37,76,Moderate,PM2.5,06-037-4008,16
2020-02-08,California,Los Angeles,6,37,83,Moderate,PM2.5,06-037-1302,16
2020-02-09,California,Los Angeles,6,37,55,Moderate,PM2.5,06-037-1103,19
2020-02-10,California,Los Angeles,6,37,44,Good,NO2,06-037-1103,16
2020-02-11,California,Los Angeles,6,37,45,Good,PM2.5,06-037-4008,16
2020-02-12,California,Los Angeles,6,37,52,Moderate,PM2.5,06-037-4008,17
2020-02-13,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4008,16
2020-02-14,California,Los Angeles,6,37,66,Moderate,PM2.5,06-037-4010,16
2020-02-15,California,Los Angeles,6,37,74,Moderate,PM2.5,06-037-1302,19
2020-02-16,California,Los Angeles,6,37,77,Moderate,Ozone,06-037-2005,16
2020-02-17,California,Los Angeles,6,37,72,Moderate,PM2.5,06-037-4010,16
2020-02-18,California,Los Angeles,6,37,75,Moderate,PM2.5,06-037-1103,18
2020-02-19,California,Los Angeles,6,37,83,Moderate,PM2.5,06-037-1103,16
2020-02-20,California,Los Angeles,6,37,78,Moderate,PM2.5,06-037-4008,16
2020-02-21,California,Los Angeles,6,37,70,Moderate,PM2.5,06-037-4004,19
2020-02-22,California,Los Angeles,6,37,41,Good,Ozone,06-037-2005,16
2020-02-23,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-4010,16
2020-02-24,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4010,18
2020-02-25,California,Los Angeles,6,37,66,Moderate,NO2,06-037-4008,16
2020-02-26,California,Los Angeles,6,37,52,Moderate,NO2,06-037-4008,16
2020-02-27,California,Los Angeles,6,37,57,Moderate,PM2.5,06-037-4008,19
2020-02-28,California,Los Angeles,6,37,74,Moderate,NO2,06-037-0113,16
2020-02-29,California,Los Angeles,6,37,50,Good,Ozone,06-037-4010,16
2020-03-01,California,Los Angeles,6,37,46,Good,Ozone,06-037-2005,17
2020-03-02,California,Los Angeles,6,37,44,Good,Ozone,06-037-2005,16
2020-03-03,California,Los Angeles,6,37,44,Good,Ozone,06-037-2005,16
2020-03-04,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-1103,18
2020-03-05,California,Los Angeles,6,37,72,Moderate,PM2.5,06-037-4004,16
2020-03-06,California,Los Angeles,6,37,67,Moderate,PM2.5,06-037-1103,16
2020-03-07,California,Los Angeles,6,37,41,Good,Ozone,06-037-2005,17
2020-03-08,California,Los Angeles,6,37,42,Good,Ozone,06-037-2005,16
2020-03-09,California,Los Angeles,6,37,45,Good,NO2,06-037-4008,16
2020-03-10,California,Los Angeles,6,37,28,Good,Ozone,06-037-2005,18
2020-03-11,California,Los Angeles,6,37,41,Good,Ozone,06-037-1201,16
2020-03-12,California,Los Angeles,6,37,43,Good,PM2.5,06-037-4008,15
2020-03-13,California,Los Angeles,6,37,41,Good,NO2,06-037-4008,17
2020-03-14,California,Los Angeles,6,37,41,Good,Ozone,06-037-1201,16
2020-03-15,California,Los Angeles,6,37,43,Good,Ozone,06-037-2005,16
2020-03-16,California,Los Angeles,6,37,39,Good,NO2,06-037-4008,18
2020-03-17,California,Los Angeles,6,37,46,Good,NO2,06-037-4008,16
2020-03-18,California,Los Angeles,6,37,48,Good,NO2,06-037-4008,16
2020-03-19,California,Los Angeles,6,37,44,Good,Ozone,06-037-1201,17
2020-03-20,California,Los Angeles,6,37,43,Good,Ozone,06-037-2005,16
2020-03-21,California,Los Angeles,6,37,47,Good,Ozone,06-037-1201,16
2020-03-22,California,Los Angeles,6,37,43,Good,Ozone,06-037-2005,18
2020-03-23,California,Los Angeles,6,37,45,Good,Ozone,06-037-2005,16
2020-03-24,California,Los Angeles,6,37,43,Good,Ozone,06-037-2005,16
2020-03-25,California,Los Angeles,6,37,44,Good,Ozone,06-037-2005,17
2020-03-26,California,Los Angeles,6,37,45,Good,Ozone,06-037-2005,16
2020-03-27,California,Los Angeles,6,37,48,Good,NO2,06-037-4008,16
2020-03-28,California,Los Angeles,6,37,51,Moderate,Ozone,06-037-2005,17
2020-03-29,California,Los Angeles,6,37,51,Moderate,Ozone,06-037-2005,16
2020-03-30,California,Los Angeles,6,37,54,Moderate,Ozone,06-037-2005,16
2020-03-31,California,Los Angeles,6,37,74,Moderate,Ozone,06-037-2005,17
2020-04-01,California,Los Angeles,6,37,67,Moderate,Ozone,06-037-2005,16
2020-04-02,California,Los Angeles,6,37,50,Good,PM2.5,06-037-4008,16
2020-04-03,California,Los Angeles,6,37,54,Moderate,Ozone,06-037-2005,17
2020-04-04,California,Los Angeles,6,37,52,Moderate,PM2.5,06-037-4010,16
2020-04-05,California,Los Angeles,6,37,37,Good,Ozone,06-037-1701,16
2020-04-06,California,Los Angeles,6,37,41,Good,Ozone,06-037-1201,17
2020-04-07,California,Los Angeles,6,37,40,Good,Ozone,06-037-1201,16
2020-04-08,California,Los Angeles,6,37,51,Moderate,NO2,06-037-4008,16
2020-04-09,California,Los Angeles,6,37,35,Good,Ozone,06-037-2005,17
2020-04-10,California,Los Angeles,6,37,42,Good,Ozone,06-037-2005,16
2020-04-11,California,Los Angeles,6,37,49,Good,Ozone,06-037-2005,16
2020-04-12,California,Los Angeles,6,37,41,Good,PM2.5,06-037-4010,17
2020-04-13,California,Los Angeles,6,37,38,Good,Ozone,06-037-9033,16
2020-04-14,California,Los Angeles,6,37,51,Moderate,Ozone,06-037-0016,16
2020-04-15,California,Los Angeles,6,37,74,Moderate,Ozone,06-037-2005,17
2020-04-16,California,Los Angeles,6,37,71,Moderate,Ozone,06-037-2005,16
2020-04-17,California,Los Angeles,6,37,43,Good,Ozone,06-037-1701,16
2020-04-18,California,Los Angeles,6,37,40,Good,Ozone,06-037-2005,17
2020-04-19,California,Los Angeles,6,37,44,Good,Ozone,06-037-2005,16
2020-04-20,California,Los Angeles,6,37,43,Good,PM2.5,06-037-4010,16
2020-04-21,California,Los Angeles,6,37,48,Good,PM2.5,06-037-0016,17
2020-04-22,California,Los Angeles,6,37,100,Moderate,Ozone,06-037-0016,16
2020-04-23,California,Los Angeles,6,37,140,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
2020-04-24,California,Los Angeles,6,37,143,Unhealthy for Sensitive Groups,Ozone,06-037-1701,17
2020-04-25,California,Los Angeles,6,37,182,Unhealthy,Ozone,06-037-2005,16
2020-04-26,California,Los Angeles,6,37,166,Unhealthy,Ozone,06-037-2005,16
2020-04-27,California,Los Angeles,6,37,108,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
2020-04-28,California,Los Angeles,6,37,185,Unhealthy,Ozone,06-037-6012,15
2020-04-29,California,Los Angeles,6,37,147,Unhealthy for Sensitive Groups,Ozone,06-037-6012,15
2020-04-30,California,Los Angeles,6,37,143,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
2020-05-01,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-0016,15
2020-05-02,California,Los Angeles,6,37,90,Moderate,Ozone,06-037-0016,15
2020-05-03,California,Los Angeles,6,37,61,Moderate,Ozone,06-037-0016,16
2020-05-04,California,Los Angeles,6,37,115,Unhealthy for Sensitive Groups,Ozone,06-037-2005,15
2020-05-05,California,Los Angeles,6,37,159,Unhealthy,Ozone,06-037-1701,15
2020-05-06,California,Los Angeles,6,37,206,Very Unhealthy,Ozone,06-037-0016,16
2020-05-07,California,Los Angeles,6,37,203,Very Unhealthy,Ozone,06-037-2005,15
2020-05-08,California,Los Angeles,6,37,185,Unhealthy,Ozone,06-037-6012,16
2020-05-09,California,Los Angeles,6,37,143,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
2020-05-10,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-2005,16
2020-05-11,California,Los Angeles,6,37,80,Moderate,Ozone,06-037-2005,16
2020-05-12,California,Los Angeles,6,37,39,Good,Ozone,06-037-1701,17
2020-05-13,California,Los Angeles,6,37,49,Good,Ozone,06-037-2005,16
2020-05-14,California,Los Angeles,6,37,48,Good,Ozone,06-037-1701,16
2020-05-15,California,Los Angeles,6,37,87,Moderate,Ozone,06-037-0016,17
2020-05-16,California,Los Angeles,6,37,140,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
2020-05-17,California,Los Angeles,6,37,77,Moderate,Ozone,06-037-2005,16
2020-05-18,California,Los Angeles,6,37,39,Good,Ozone,06-037-1201,17
2020-05-19,California,Los Angeles,6,37,45,Good,Ozone,06-037-1701,16
2020-05-20,California,Los Angeles,6,37,54,Moderate,Ozone,06-037-1701,16
2020-05-21,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-2005,17
2020-05-22,California,Los Angeles,6,37,67,Moderate,PM2.5,06-037-1201,16
2020-05-23,California,Los Angeles,6,37,71,Moderate,Ozone,06-037-2005,16
2020-05-24,California,Los Angeles,6,37,108,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
2020-05-25,California,Los Angeles,6,37,140,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
2020-05-26,California,Los Angeles,6,37,147,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
2020-05-27,California,Los Angeles,6,37,136,Unhealthy for Sensitive Groups,Ozone,06-037-1201,17
2020-05-28,California,Los Angeles,6,37,161,Unhealthy,Ozone,06-037-6012,16
2020-05-29,California,Los Angeles,6,37,64,Moderate,Ozone,06-037-9033,16
2020-05-30,California,Los Angeles,6,37,56,Moderate,PM2.5,06-037-1602,17
2020-05-31,California,Los Angeles,6,37,54,Moderate,Ozone,06-037-2005,16
2020-06-01,California,Los Angeles,6,37,71,Moderate,Ozone,06-037-1701,16
2020-06-02,California,Los Angeles,6,37,122,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
2020-06-03,California,Los Angeles,6,37,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
2020-06-04,California,Los Angeles,6,37,108,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
2020-06-05,California,Los Angeles,6,37,49,Good,PM2.5,06-037-1201,17
2020-06-06,California,Los Angeles,6,37,38,Good,Ozone,06-037-4010,16
2020-06-07,California,Los Angeles,6,37,48,Good,Ozone,06-037-1701,16
2020-06-08,California,Los Angeles,6,37,74,Moderate,Ozone,06-037-2005,17
2020-06-09,California,Los Angeles,6,37,80,Moderate,Ozone,06-037-1701,16
2020-06-10,California,Los Angeles,6,37,143,Unhealthy for Sensitive Groups,Ozone,06-037-2005,16
2020-06-11,California,Los Angeles,6,37,161,Unhealthy,Ozone,06-037-0016,17
2020-06-12,California,Los Angeles,6,37,77,Moderate,Ozone,06-037-0016,16
2020-06-13,California,Los Angeles,6,37,61,Moderate,Ozone,06-037-0016,16
2020-06-14,California,Los Angeles,6,37,77,Moderate,Ozone,06-037-6012,17
2020-06-15,California,Los Angeles,6,37,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
2020-06-16,California,Los Angeles,6,37,61,Moderate,Ozone,06-037-6012,16
2020-06-17,California,Los Angeles,6,37,71,Moderate,Ozone,06-037-6012,17
2020-06-18,California,Los Angeles,6,37,64,Moderate,Ozone,06-037-6012,16
2020-06-19,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-6012,16
2020-06-20,California,Los Angeles,6,37,77,Moderate,Ozone,06-037-9033,17
2020-06-21,California,Los Angeles,6,37,105,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
2020-06-22,California,Los Angeles,6,37,154,Unhealthy,Ozone,06-037-6012,16
2020-06-23,California,Los Angeles,6,37,159,Unhealthy,Ozone,06-037-6012,17
2020-06-24,California,Los Angeles,6,37,156,Unhealthy,Ozone,06-037-6012,16
2020-06-25,California,Los Angeles,6,37,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
2020-06-26,California,Los Angeles,6,37,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
2020-06-27,California,Los Angeles,6,37,119,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
2020-06-28,California,Los Angeles,6,37,42,Good,PM10,06-037-9033,16
2020-06-29,California,Los Angeles,6,37,44,Good,Ozone,06-037-6012,17
2020-06-30,California,Los Angeles,6,37,51,Moderate,Ozone,06-037-9033,16
2020-07-01,California,Los Angeles,6,37,2,Good,CO,06-037-2005,12
