Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID
County,2020-12-31,6.0,CA,6037.0,Los Angeles County,3872153.0,6233365.0,20326126.0,5038101.0,5273234.0,2470730.0,2893255.0,2938957.0,1033511.0,384880.0,199469.0,69833.0,24156.0,06-06037-20201231
County,2021-01-01,6.0,CA,6037.0,Los Angeles County,4131225.0,5974293.0,17457065.0,4261246.0,4604607.0,2062755.0,2438132.0,2420729.0,944446.0,418737.0,208203.0,70945.0,27265.0,06-06037-20210101
County,2021-01-02,6.0,CA,6037.0,Los Angeles County,3960142.0,6145376.0,19891598.0,4869931.0,5159541.0,2432320.0,2846945.0,2750732.0,1035811.0,452617.0,249819.0,72680.0,21202.0,06-06037-20210102
County,2021-01-03,6.0,CA,6037.0,Los Angeles County,4081210.0,6024308.0,18707071.0,4683065.0,4878487.0,2287911.0,2634523.0,2498868.0,928967.0,426399.0,255514.0,87547.0,25790.0,06-06037-20210103
County,2021-01-04,6.0,CA,6037.0,Los Angeles County,3565146.0,6540372.0,17667528.0,4427632.0,4313071.0,2066074.0,2625626.0,2714314.0,987130.0,293019.0,160643.0,56507.0,23512.0,06-06037-20210104
County,2021-01-05,6.0,CA,6037.0,Los Angeles County,3498054.0,6607464.0,17593802.0,4376643.0,4315543.0,2064865.0,2605429.0,2743461.0,979712.0,284249.0,149941.0,51514.0,22445.0,06-06037-20210105
County,2021-01-06,6.0,CA,6037.0,Los Angeles County,3311069.0,6794449.0,19414186.0,4826655.0,4793326.0,2301831.0,2888823.0,3003217.0,1059618.0,302605.0,159825.0,54073.0,24213.0,06-06037-20210106
County,2021-01-07,6.0,CA,6037.0,Los Angeles County,3397807.0,6707711.0,18098327.0,4433363.0,4411289.0,2104535.0,2708174.0,2861934.0,1032534.0,298490.0,156245.0,61919.0,29844.0,06-06037-20210107
County,2021-01-08,6.0,CA,6037.0,Los Angeles County,3409493.0,6696025.0,18620026.0,4711540.0,4620698.0,2200622.0,2716740.0,2774747.0,1001165.0,303487.0,185125.0,74348.0,31554.0,06-06037-20210108
County,2021-01-09,6.0,CA,6037.0,Los Angeles County,3506622.0,6598896.0,18340088.0,4903054.0,4707198.0,2181760.0,2560067.0,2439797.0,892983.0,332859.0,212151.0,71796.0,38423.0,06-06037-20210109
County,2021-01-10,6.0,CA,6037.0,Los Angeles County,3616389.0,6489129.0,17176397.0,4724089.0,4529954.0,2040276.0,2333983.0,2181844.0,792345.0,305674.0,163236.0,60299.0,44697.0,06-06037-20210110
County,2021-01-11,6.0,CA,6037.0,Los Angeles County,3530852.0,6574666.0,17609996.0,4478809.0,4350632.0,2094016.0,2577899.0,2695244.0,973816.0,260777.0,96578.0,47038.0,35187.0,06-06037-20210111
County,2021-01-12,6.0,CA,6037.0,Los Angeles County,3512352.0,6593166.0,17594603.0,4344357.0,4386235.0,2067144.0,2600610.0,2750202.0,982843.0,284253.0,101355.0,42380.0,35224.0,06-06037-20210112
County,2021-01-13,6.0,CA,6037.0,Los Angeles County,3489820.0,6615698.0,17520579.0,4278214.0,4325646.0,2070450.0,2583757.0,2782967.0,1014864.0,289490.0,92418.0,46836.0,35937.0,06-06037-20210113
County,2021-01-14,6.0,CA,6037.0,Los Angeles County,3534078.0,6571440.0,16925535.0,4179667.0,4029323.0,1942354.0,2525695.0,2739997.0,1011078.0,302927.0,113217.0,46963.0,34314.0,06-06037-20210114
County,2021-01-15,6.0,CA,6037.0,Los Angeles County,3298347.0,6807171.0,21090388.0,5432818.0,5142305.0,2465518.0,3100793.0,3236757.0,1133429.0,336552.0,169722.0,50883.0,21611.0,06-06037-20210115
County,2021-01-16,6.0,CA,6037.0,Los Angeles County,3433620.0,6671898.0,21819360.0,6016577.0,5473052.0,2534902.0,3070847.0,2924977.0,1100696.0,428798.0,198429.0,49520.0,21562.0,06-06037-20210116
County,2021-01-17,6.0,CA,6037.0,Los Angeles County,3369901.0,6735617.0,21389009.0,6038656.0,5367761.0,2499183.0,2924488.0,2681655.0,1073831.0,456242.0,247106.0,70174.0,29913.0,06-06037-20210117
County,2021-01-18,6.0,CA,6037.0,Los Angeles County,3127896.0,6977622.0,23053737.0,6381650.0,5527369.0,2705218.0,3373681.0,3217343.0,1181173.0,378550.0,193307.0,68131.0,27315.0,06-06037-20210118
County,2021-01-19,6.0,CA,6037.0,Los Angeles County,3772824.0,6332694.0,19238048.0,5051238.0,4589286.0,2257612.0,2886899.0,2981376.0,1046588.0,244948.0,115178.0,39135.0,25788.0,06-06037-20210119
County,2021-01-20,6.0,CA,6037.0,Los Angeles County,3636390.0,6469128.0,19678678.0,5257218.0,4694895.0,2291630.0,2949182.0,3001580.0,1061073.0,254392.0,100211.0,40486.0,28011.0,06-06037-20210120
County,2021-01-21,6.0,CA,6037.0,Los Angeles County,3368146.0,6737372.0,21650657.0,5973726.0,5096767.0,2497796.0,3194020.0,3252791.0,1150044.0,279097.0,126166.0,51666.0,28584.0,06-06037-20210121
County,2021-01-22,6.0,CA,6037.0,Los Angeles County,3362780.0,6742738.0,21191996.0,5863526.0,5122836.0,2483936.0,3062642.0,3036385.0,1058837.0,317366.0,163853.0,56665.0,25950.0,06-06037-20210122
County,2021-01-23,6.0,CA,6037.0,Los Angeles County,3524538.0,6580980.0,19716042.0,5374852.0,5065062.0,2414671.0,2810027.0,2538277.0,904512.0,361247.0,170685.0,49842.0,26867.0,06-06037-20210123
County,2021-01-24,6.0,CA,6037.0,Los Angeles County,3554952.0,6550566.0,20692008.0,6120547.0,5158769.0,2368596.0,2761510.0,2551801.0,966058.0,422094.0,241128.0,68384.0,33121.0,06-06037-20210124
County,2021-01-25,6.0,CA,6037.0,Los Angeles County,3498934.0,6606584.0,17951132.0,4678888.0,4249610.0,2084886.0,2685234.0,2836828.0,992815.0,240468.0,104378.0,43745.0,34280.0,06-06037-20210125
County,2021-01-26,6.0,CA,6037.0,Los Angeles County,3396746.0,6708772.0,20906164.0,5634992.0,4972784.0,2448308.0,3103889.0,3183682.0,1110158.0,267773.0,116949.0,39812.0,27817.0,06-06037-20210126
County,2021-01-27,6.0,CA,6037.0,Los Angeles County,3433702.0,6671816.0,20059020.0,5362442.0,4840922.0,2347402.0,2966448.0,3047261.0,1050094.0,261731.0,111208.0,42620.0,28892.0,06-06037-20210127
County,2021-01-28,6.0,CA,6037.0,Los Angeles County,3494374.0,6611144.0,18819574.0,4980731.0,4507165.0,2190368.0,2803730.0,2903463.0,1001187.0,250167.0,118496.0,41720.0,22547.0,06-06037-20210128
County,2021-01-29,6.0,CA,6037.0,Los Angeles County,3492801.0,6612717.0,18944807.0,4890344.0,4651183.0,2250051.0,2858812.0,2830499.0,954317.0,273913.0,154124.0,56252.0,25312.0,06-06037-20210129
County,2021-01-30,6.0,CA,6037.0,Los Angeles County,3358824.0,6746694.0,21533797.0,5972255.0,5388835.0,2593214.0,3066273.0,2799336.0,1037699.0,421309.0,187367.0,45527.0,21982.0,06-06037-20210130
County,2021-01-31,6.0,CA,6037.0,Los Angeles County,3426002.0,6679516.0,20759422.0,5958858.0,5024162.0,2361288.0,2883610.0,2707926.0,1031460.0,457128.0,226708.0,72108.0,36174.0,06-06037-20210131
County,2021-02-01,6.0,CA,6037.0,Los Angeles County,3399140.0,6706378.0,21329723.0,5737166.0,4860047.0,2451618.0,3187343.0,3316938.0,1193223.0,335601.0,159556.0,59475.0,28756.0,06-06037-20210201
County,2021-02-02,6.0,CA,6037.0,Los Angeles County,3342163.0,6763355.0,21178759.0,5719317.0,4914254.0,2447653.0,3194855.0,3283452.0,1153525.0,295776.0,100657.0,45329.0,23941.0,06-06037-20210202
County,2021-02-03,6.0,CA,6037.0,Los Angeles County,3265616.0,6839902.0,21217273.0,5791620.0,5006740.0,2482960.0,3188117.0,3205698.0,1093783.0,279079.0,104144.0,38304.0,26828.0,06-06037-20210203
County,2021-02-04,6.0,CA,6037.0,Los Angeles County,3233830.0,6871688.0,21790523.0,5961250.0,5108529.0,2552186.0,3245397.0,3288266.0,1140036.0,294449.0,126066.0,47264.0,27080.0,06-06037-20210204
County,2021-02-05,6.0,CA,6037.0,Los Angeles County,3130114.0,6975404.0,23265004.0,6449496.0,5574181.0,2705704.0,3456518.0,3344514.0,1149441.0,326657.0,174607.0,57624.0,26262.0,06-06037-20210205
County,2021-02-06,6.0,CA,6037.0,Los Angeles County,3166339.0,6939179.0,23313482.0,6720498.0,5633354.0,2699690.0,3287566.0,3058710.0,1141918.0,466153.0,231906.0,49400.0,24287.0,06-06037-20210206
County,2021-02-07,6.0,CA,6037.0,Los Angeles County,3302423.0,6803095.0,24308969.0,7368376.0,5862216.0,2738601.0,3290234.0,3073830.0,1158980.0,466287.0,246912.0,66791.0,36742.0,06-06037-20210207
County,2021-02-08,6.0,CA,6037.0,Los Angeles County,3230081.0,6875437.0,24445629.0,6792822.0,5468892.0,2776488.0,3627722.0,3759139.0,1336352.0,373043.0,209672.0,65745.0,35754.0,06-06037-20210208
County,2021-02-09,6.0,CA,6037.0,Los Angeles County,3280877.0,6824641.0,21607128.0,5896754.0,5313550.0,2536961.0,3205062.0,3138915.0,1072746.0,258330.0,110363.0,43354.0,31093.0,06-06037-20210209
County,2021-02-10,6.0,CA,6037.0,Los Angeles County,3174341.0,6931177.0,25852808.0,7115051.0,5986652.0,2966185.0,3881009.0,3992477.0,1373321.0,321431.0,134028.0,49878.0,32776.0,06-06037-20210210
County,2021-02-11,6.0,CA,6037.0,Los Angeles County,3132313.0,6973205.0,23908432.0,6584444.0,5622848.0,2777335.0,3575311.0,3539480.0,1238102.0,317346.0,163645.0,61054.0,28867.0,06-06037-20210211
County,2021-02-12,6.0,CA,6037.0,Los Angeles County,3071054.0,7034464.0,22859616.0,6139745.0,5443458.0,2665627.0,3381898.0,3311523.0,1163122.0,375443.0,259702.0,89859.0,29239.0,06-06037-20210212
County,2021-02-13,6.0,CA,6037.0,Los Angeles County,3254041.0,6851477.0,25208809.0,7070565.0,6141568.0,2977567.0,3619761.0,3373752.0,1277058.0,467777.0,206316.0,51581.0,22864.0,06-06037-20210213
County,2021-02-14,6.0,CA,6037.0,Los Angeles County,3177416.0,6928102.0,25745071.0,7774820.0,6041835.0,2908425.0,3524185.0,3218505.0,1242741.0,555732.0,356594.0,90947.0,31287.0,06-06037-20210214
County,2021-02-15,6.0,CA,6037.0,Los Angeles County,2980473.0,7125045.0,26556502.0,7423513.0,5965810.0,2999016.0,3910933.0,3932058.0,1448830.0,487635.0,278362.0,82852.0,27493.0,06-06037-20210215
County,2021-02-16,6.0,CA,6037.0,Los Angeles County,3072470.0,7033048.0,25654266.0,6908485.0,5813128.0,2921379.0,3879944.0,4057490.0,1432566.0,386570.0,160258.0,67331.0,27115.0,06-06037-20210216
County,2021-02-17,6.0,CA,6037.0,Los Angeles County,3123696.0,6981822.0,24726260.0,6694512.0,5699712.0,2842056.0,3750411.0,3861034.0,1316045.0,332602.0,137501.0,61222.0,31165.0,06-06037-20210217
County,2021-02-18,6.0,CA,6037.0,Los Angeles County,2957673.0,7147845.0,25910962.0,6942703.0,5881804.0,3000011.0,3952269.0,4095756.0,1418454.0,362319.0,166290.0,61439.0,29917.0,06-06037-20210218
County,2021-02-19,6.0,CA,6037.0,Los Angeles County,3051870.0,7053648.0,25513077.0,7146145.0,5988616.0,2964778.0,3758482.0,3664298.0,1253610.0,386680.0,232295.0,88263.0,29910.0,06-06037-20210219
County,2021-02-20,6.0,CA,6037.0,Los Angeles County,3308781.0,6796737.0,24197399.0,6976134.0,5863597.0,2825873.0,3406048.0,3171578.0,1168574.0,471306.0,228412.0,59328.0,26549.0,06-06037-20210220
County,2021-02-21,6.0,CA,6037.0,Los Angeles County,3098608.0,7006910.0,25200033.0,7338788.0,6004702.0,2852510.0,3475448.0,3297170.0,1259839.0,532574.0,316684.0,89674.0,32644.0,06-06037-20210221
County,2021-02-22,6.0,CA,6037.0,Los Angeles County,3104243.0,7001275.0,23923391.0,6690786.0,5570983.0,2721446.0,3543028.0,3598076.0,1247107.0,317681.0,147884.0,55635.0,30765.0,06-06037-20210222
County,2021-02-23,6.0,CA,6037.0,Los Angeles County,3077481.0,7028037.0,25253145.0,6937986.0,5920418.0,2937328.0,3799829.0,3831158.0,1317663.0,307468.0,126770.0,47994.0,26531.0,06-06037-20210223
County,2021-02-24,6.0,CA,6037.0,Los Angeles County,3092067.0,7013451.0,24854106.0,6854605.0,5873032.0,2851657.0,3699004.0,3768603.0,1287040.0,319980.0,131476.0,42805.0,25904.0,06-06037-20210224
County,2021-02-25,6.0,CA,6037.0,Los Angeles County,3102775.0,7002743.0,24748358.0,6938816.0,5903990.0,2875867.0,3657402.0,3630425.0,1219642.0,311559.0,139549.0,43588.0,27520.0,06-06037-20210225
County,2021-02-26,6.0,CA,6037.0,Los Angeles County,2988234.0,7117284.0,25562793.0,7305709.0,6230095.0,2967726.0,3646434.0,3550248.0,1223607.0,349925.0,208135.0,54889.0,26025.0,06-06037-20210226
County,2021-02-27,6.0,CA,6037.0,Los Angeles County,3067889.0,7037629.0,26355940.0,7769534.0,6411221.0,3132656.0,3694013.0,3378440.0,1243185.0,459379.0,204955.0,40450.0,22107.0,06-06037-20210227
County,2021-02-28,6.0,CA,6037.0,Los Angeles County,3151806.0,6953712.0,26235948.0,7912092.0,6333869.0,3006880.0,3605522.0,3260782.0,1215932.0,493227.0,306567.0,72064.0,29013.0,06-06037-20210228
County,2021-03-01,6.0,CA,6037.0,Los Angeles County,3136818.0,6968700.0,24327647.0,6892298.0,5731122.0,2753812.0,3572089.0,3513232.0,1237122.0,354089.0,197969.0,46896.0,29018.0,06-06037-20210301
County,2021-03-02,6.0,CA,6037.0,Los Angeles County,3090239.0,7015279.0,26427872.0,7623794.0,6344586.0,3038180.0,3830073.0,3789103.0,1281759.0,320447.0,134058.0,37508.0,28364.0,06-06037-20210302
County,2021-03-03,6.0,CA,6037.0,Los Angeles County,3178829.0,6926689.0,25185920.0,6799616.0,5884991.0,2969650.0,3838940.0,3866131.0,1309519.0,321175.0,134196.0,37097.0,24605.0,06-06037-20210303
County,2021-03-04,6.0,CA,6037.0,Los Angeles County,3073365.0,7032153.0,25629804.0,7121942.0,6081743.0,2975954.0,3847180.0,3751076.0,1277272.0,346946.0,155806.0,44056.0,27829.0,06-06037-20210304
County,2021-03-05,6.0,CA,6037.0,Los Angeles County,2961516.0,7144002.0,25227327.0,7119545.0,6038615.0,2930815.0,3671646.0,3566404.0,1232144.0,361216.0,226381.0,58219.0,22342.0,06-06037-20210305
County,2021-03-06,6.0,CA,6037.0,Los Angeles County,2993769.0,7111749.0,25128559.0,7317995.0,6186737.0,2975340.0,3544237.0,3259629.0,1184780.0,428068.0,179355.0,34448.0,17970.0,06-06037-20210306
County,2021-03-07,6.0,CA,6037.0,Los Angeles County,3115969.0,6923138.0,23953432.0,7145698.0,5622876.0,2691535.0,3317654.0,3037937.0,1174138.0,533759.0,332873.0,70841.0,26121.0,06-06037-20210307
County,2021-03-08,6.0,CA,6037.0,Los Angeles County,3098457.0,6940650.0,24303792.0,6865183.0,5660211.0,2795395.0,3627883.0,3584849.0,1223879.0,314594.0,147541.0,53620.0,30637.0,06-06037-20210308
County,2021-03-09,6.0,CA,6037.0,Los Angeles County,3092817.0,6946290.0,25738193.0,7083823.0,5957937.0,3031439.0,3957083.0,3890753.0,1301906.0,318592.0,135488.0,38544.0,22628.0,06-06037-20210309
County,2021-03-10,6.0,CA,6037.0,Los Angeles County,3156374.0,6882733.0,22472955.0,6199449.0,5442784.0,2676665.0,3409788.0,3234657.0,1088000.0,253975.0,108099.0,36985.0,22553.0,06-06037-20210310
County,2021-03-11,6.0,CA,6037.0,Los Angeles County,3070868.0,6968239.0,25383539.0,6929872.0,5913315.0,3005431.0,3859376.0,3840150.0,1310899.0,312441.0,143791.0,47715.0,20549.0,06-06037-20210311
County,2021-03-12,6.0,CA,6037.0,Los Angeles County,2973107.0,7066000.0,23564813.0,6769003.0,5711714.0,2760573.0,3423255.0,3255627.0,1080212.0,312742.0,188067.0,46774.0,16846.0,06-06037-20210312
County,2021-03-13,6.0,CA,6037.0,Los Angeles County,2975023.0,7064084.0,25715649.0,7458908.0,6336960.0,3075299.0,3701776.0,3277562.0,1194763.0,445686.0,178615.0,33134.0,12946.0,06-06037-20210313
County,2021-03-14,6.0,CA,6037.0,Los Angeles County,3126028.0,6913079.0,22352352.0,6456484.0,5483956.0,2577955.0,3110627.0,2821257.0,1075920.0,459195.0,278226.0,62857.0,25875.0,06-06037-20210314
County,2021-03-15,6.0,CA,6037.0,Los Angeles County,3208300.0,6830807.0,23144746.0,6173248.0,5315787.0,2721298.0,3597512.0,3575173.0,1230459.0,306737.0,149344.0,48524.0,26664.0,06-06037-20210315
County,2021-03-16,6.0,CA,6037.0,Los Angeles County,3064346.0,6974761.0,24556930.0,6949603.0,5875672.0,2911645.0,3682767.0,3502294.0,1166847.0,285247.0,116272.0,39718.0,26865.0,06-06037-20210316
County,2021-03-17,6.0,CA,6037.0,Los Angeles County,3106968.0,6932139.0,25272164.0,6826207.0,6008478.0,3033396.0,3901907.0,3769783.0,1248400.0,299768.0,124576.0,39577.0,20072.0,06-06037-20210317
County,2021-03-18,6.0,CA,6037.0,Los Angeles County,3069512.0,6969595.0,25085244.0,6979551.0,6042151.0,2983784.0,3820487.0,3544030.0,1197627.0,304487.0,149658.0,44464.0,19005.0,06-06037-20210318
County,2021-03-19,6.0,CA,6037.0,Los Angeles County,3041298.0,6997809.0,25483929.0,7072648.0,6097582.0,3031557.0,3863182.0,3581443.0,1197368.0,350362.0,221424.0,50496.0,17867.0,06-06037-20210319
County,2021-03-20,6.0,CA,6037.0,Los Angeles County,3146738.0,6892369.0,23535814.0,6598651.0,5879662.0,2888400.0,3445127.0,3020545.0,1069887.0,401668.0,185424.0,33250.0,13200.0,06-06037-20210320
County,2021-03-21,6.0,CA,6037.0,Los Angeles County,3039064.0,7000043.0,23629158.0,6803633.0,5717689.0,2747243.0,3264672.0,2976215.0,1175614.0,521452.0,330397.0,71808.0,20435.0,06-06037-20210321
County,2021-03-22,6.0,CA,6037.0,Los Angeles County,3256579.0,6782528.0,20715890.0,5530567.0,4866278.0,2429017.0,3116120.0,3102395.0,1105675.0,310877.0,175053.0,54246.0,25662.0,06-06037-20210322
County,2021-03-23,6.0,CA,6037.0,Los Angeles County,3356934.0,6682173.0,21476457.0,5821500.0,5011232.0,2479344.0,3174168.0,3287528.0,1167557.0,315179.0,147300.0,46778.0,25871.0,06-06037-20210323
County,2021-03-24,6.0,CA,6037.0,Los Angeles County,3074001.0,6965106.0,26186749.0,7169481.0,6236667.0,3132273.0,3995702.0,3809451.0,1297586.0,336036.0,151453.0,40189.0,17911.0,06-06037-20210324
County,2021-03-25,6.0,CA,6037.0,Los Angeles County,3076914.0,6962193.0,24529572.0,6906926.0,5973478.0,2875281.0,3648117.0,3437302.0,1155049.0,304681.0,168894.0,41741.0,18103.0,06-06037-20210325
County,2021-03-26,6.0,CA,6037.0,Los Angeles County,2982362.0,7056745.0,26759071.0,7101660.0,6325084.0,3500339.0,4128336.0,3639794.0,1347087.0,388335.0,236740.0,65394.0,26302.0,06-06037-20210326
County,2021-03-27,6.0,CA,6037.0,Los Angeles County,3078429.0,6960678.0,24776843.0,7082836.0,6207009.0,2949950.0,3575786.0,3129498.0,1141049.0,427896.0,212919.0,37094.0,12806.0,06-06037-20210327
County,2021-03-28,6.0,CA,6037.0,Los Angeles County,3075307.0,6963800.0,25316483.0,7117044.0,5949917.0,2863866.0,3556199.0,3337223.0,1357018.0,618312.0,406569.0,86772.0,23563.0,06-06037-20210328
County,2021-03-29,6.0,CA,6037.0,Los Angeles County,3164065.0,6875042.0,23889907.0,6512489.0,5622773.0,2786642.0,3599534.0,3455140.0,1221572.0,350244.0,245673.0,70120.0,25720.0,06-06037-20210329
County,2021-03-30,6.0,CA,6037.0,Los Angeles County,3084376.0,6954731.0,23683771.0,6550250.0,5713819.0,2783357.0,3550595.0,3400472.0,1146124.0,309296.0,163229.0,45046.0,21583.0,06-06037-20210330
County,2021-03-31,6.0,CA,6037.0,Los Angeles County,3069272.0,6969835.0,27952965.0,7822419.0,6394165.0,3265490.0,4196997.0,4169062.0,1438533.0,375284.0,212211.0,55278.0,23526.0,06-06037-20210331
County,2021-04-01,6.0,CA,6037.0,Los Angeles County,3065146.0,6973961.0,24969193.0,6970550.0,6047724.0,2947050.0,3659880.0,3511263.0,1195211.0,339222.0,218025.0,57544.0,22724.0,06-06037-20210401
County,2021-04-02,6.0,CA,6037.0,Los Angeles County,2893265.0,7145842.0,26405622.0,7385927.0,6386967.0,3133871.0,3905201.0,3614565.0,1217313.0,372778.0,296156.0,72394.0,20450.0,06-06037-20210402
County,2021-04-03,6.0,CA,6037.0,Los Angeles County,3072435.0,6966672.0,23815031.0,6774949.0,5927360.0,2807127.0,3356090.0,3023325.0,1151773.0,463259.0,252422.0,43048.0,15678.0,06-06037-20210403
County,2021-04-04,6.0,CA,6037.0,Los Angeles County,3016927.0,7022180.0,22500388.0,6320875.0,5195056.0,2424312.0,3101295.0,3060738.0,1298755.0,596584.0,393018.0,84625.0,25130.0,06-06037-20210404
County,2021-04-05,6.0,CA,6037.0,Los Angeles County,2966611.0,7072496.0,26175641.0,7193487.0,6140080.0,3036776.0,3951394.0,3782839.0,1317951.0,391212.0,274460.0,63373.0,24069.0,06-06037-20210405
County,2021-04-06,6.0,CA,6037.0,Los Angeles County,2923676.0,7115431.0,24940664.0,7105718.0,5829765.0,2866574.0,3694167.0,3588346.0,1252657.0,353984.0,183719.0,44273.0,21461.0,06-06037-20210406
County,2021-04-07,6.0,CA,6037.0,Los Angeles County,3137860.0,6901247.0,19678778.0,5173599.0,4564384.0,2208479.0,3024974.0,3073322.0,1077488.0,316962.0,163671.0,48324.0,27575.0,06-06037-20210407
County,2021-04-08,6.0,CA,6037.0,Los Angeles County,3364411.0,6674696.0,17206380.0,4403166.0,4012041.0,1973697.0,2531939.0,2705944.0,980050.0,331103.0,184151.0,54994.0,29295.0,06-06037-20210408
County,2021-04-09,6.0,CA,6037.0,Los Angeles County,3436170.0,6602937.0,14062566.0,3462393.0,3338794.0,1592091.0,2068893.0,2184506.0,828935.0,287347.0,204049.0,67858.0,27700.0,06-06037-20210409
County,2021-04-10,6.0,CA,6037.0,Los Angeles County,3510322.0,6528785.0,14301635.0,3470008.0,3459047.0,1693756.0,2110581.0,2131614.0,812950.0,325783.0,211234.0,56029.0,30633.0,06-06037-20210410
County,2021-04-11,6.0,CA,6037.0,Los Angeles County,3512762.0,6526345.0,14568673.0,3775293.0,3516128.0,1642355.0,2043675.0,2057987.0,843954.0,357746.0,239391.0,60169.0,31975.0,06-06037-20210411
County,2021-04-12,6.0,CA,6037.0,Los Angeles County,3525899.0,6513208.0,12720616.0,3135555.0,3093606.0,1455423.0,1867402.0,1997691.0,735990.0,226098.0,125470.0,51724.0,31657.0,06-06037-20210412
County,2021-04-13,6.0,CA,6037.0,Los Angeles County,3450701.0,6588406.0,15732808.0,4123227.0,3735875.0,1806372.0,2296978.0,2427590.0,884539.0,266837.0,127039.0,36817.0,27534.0,06-06037-20210413
County,2021-04-14,6.0,CA,6037.0,Los Angeles County,3518263.0,6520844.0,13105313.0,3168277.0,3187466.0,1505457.0,1985388.0,2092483.0,764922.0,228999.0,99564.0,43570.0,29187.0,06-06037-20210414
County,2021-04-15,6.0,CA,6037.0,Los Angeles County,3568022.0,6471085.0,15531926.0,3783443.0,3717638.0,1808549.0,2344525.0,2473321.0,888139.0,288842.0,149660.0,48276.0,29533.0,06-06037-20210415
County,2021-04-16,6.0,CA,6037.0,Los Angeles County,3478666.0,6560441.0,13602888.0,3261923.0,3324671.0,1581560.0,2052017.0,2099940.0,762495.0,261014.0,175510.0,54457.0,29301.0,06-06037-20210416
County,2021-04-17,6.0,CA,6037.0,Los Angeles County,3515657.0,6523450.0,13657059.0,3374207.0,3344247.0,1571110.0,2019063.0,2003526.0,762690.0,305991.0,191663.0,55863.0,28699.0,06-06037-20210417
